review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
11998,Was going through and the family decided we should get McDonald's seeing how we were about 30minutes till they closed was gonna just get something small went to the drive thru and no one answered pulled to the front and saw about 5 people just looking at us weird then turning to each other and laughing.. not satisfied with them at all,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
19834,Rich combos good prices,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
12757,Excellent fast makes Served quick Taste great thank you have an excellent day .,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
5530,Decent place,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
400,Fast accurate and hot food.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6139,The quickness and efficiency is good but the quality is missing a little. The nuggets weren,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
2277,Great location..food and awesome drinks,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23068,Slow. Food often old.,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
24312,"This place is amazing, clean place, nice employees and they have updated there technology. I",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
19221,"This place makes it so you arent hungry by the time you get your food, then your mad because you wasted your money. If you get all your food at that. The food doesn't taste right either. The Frappe machine was out so they offered water smh.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13229,"I mean it s a McDonald, so you know what you get. At the same time the prices around the place make you wanna come here !!",4,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
20624,New clean,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
4609,Too many homelesses,3,Neutral,Negative,Positive,Negative,Negative,,,,Negative,False,False
18613,Fresh fries.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11258,They lie saying they are closed to not prepare your order,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13530,Automated ordering kiosks are a great addition to cut down waiting time.,5,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
4419,Fresh hot food all of the times that I've been there,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
14286,I dont really like fast food but they have ice cream cones which I'm addicted to.,3,Neutral,Positive,Neutral,Positive,Positive,,,,Positive,False,False
21537,"Considering the small location, the staff delivered prompt and courteous service!",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
519,Good for a McDonalds,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
10144,I ain't never been here dawg,1,Negative,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
8412,Careless employees,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
19532,Good food slow service,3,Neutral,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
8069,Servers were fast and friendly excellent,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
9398,"This McDonald's was so hi-tech I was unsettled. You order from machines and put your card in that way. Like all Mickey D's, the fries are only good for about 7 minutes before they're cold and soggy. Shovel it all in before it all feels gross.",5,Positive,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
11902,Obviously not enough staff working. Ice machine was broke. We had to go up to counter and ask for a couple things missing from our order. Things were a mess.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24872,Was not open for dining in on Friday at 11pm- even though it clear said open on the door and the line for the drive thru was ridiculous. Better McDonald s n,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21704,24HRS? NOPE!!! I WAS THERE AT NINE LAST NIGHT!!! THE PLACE WAS CLOSED!!! I WALKED!!!!,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7867,I will give 5 stars only if Mc Donald's bring the peanuts for the Sundays back. They say is because some people are allergic. But I'm not. People has to know about what can eat and what can't eat. Thank you Mc Donald's to make me eat my favorite Sundae without peanuts,3,Neutral,Positive,Positive,Negative,Positive,,,,Positive,False,False
11586,"Rude customer service, especially coming from the shift manager.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24774,"Not very good customer service at all except for the manager, more training needed to deal with people",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
5917,"Pretty good space employees are nice and courteous. Bathrooms are quite clean and all in all, this place is seated/ built well. Chairs are nice and comfortable. Overall, I recommend this place to others",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23824,Went in ordered 1 mcdouble 1 mcchicken an it was a manager that took my order that didn't know how to use the register and charged me for 2 mcchicken a and a mcdouble didn't notice until I already paid an was halfway home,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
8484,"It was bad enough when the dining room soda machine converted to the one nozzle machine, but they also did it to the drive thru. So now all their soda tastes nasty. I thought McDonald's was supposed to have great tasting sodas, not sodas that taste like suicides. Not to mention their staff can't figure out basic orders and there's a 90% chance your order is going to be wrong in some way. Added with the homless going up to every person, this spot used to be okay and nows it's more like the last resort.",2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
12559,This is a nice location to go and grab a quick meal or snack. The lines are not usually that long and the restaurant itself is usually very clean and comfortable. We often go there. I definitely recommend this location to anyone who likes McDonald's. The prices of course are also very reasonable and the turnaround time is usually very fast. Two thumbs up.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
21367,"Meh...just meh. Back in the day McDonalds was a treat you looked forward to, now the foods more expensive, the fries are never fresh, and the buns are usually stale. They've dropped the ball.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
9501,The service wasn't the best. Messed up the order a few times,3,Neutral,Negative,Positive,Negative,Negative,,,,Negative,False,False
25796,Very hot in the play area and it also smells like it's never cleaned.,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
22221,Right in front of Waikiki Beach,5,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
26559,Ehhhhhhhhh,1,Negative,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
17517,Fast service freshly cooked food,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
933,Worst customer service ever will not return. Food was cold and frys not cooked properly. Bread had mold on it,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
31967,Pancakes all days winning,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
4322,Good location and same great service!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2439,Unprofessional worker. And take too long to make food.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21513,Worse McDonald's on the strip dirty an employee's have a attitude,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7761,They need better training on how the app works if the payment doesn t go thru it tells you payment failed it would not give you a code to pick up food if it s not paid for tonight s crew the so called manager 11:40pm 12/08 do better if a 30% coupon was applied and the payment came out and the app generates a code why would we have to pay you $5more dollars that would make us pay full price 30% off is the $5 shows it out of my account they tell me it didn t go thru so I have to pay again at the store no way how does that even make sense cancel order once again food an time wasted get new employees who know what they are doing it s always the,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
3716,Good.,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
14821,"Just Mickey, got a kid meal. The only thing I hate about this est. too many pan handlers allowed to beg in front of the doors.",2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
